gsm	tissue	experiment	Stem16	Stem15	Stem6
GSM669946	bone_marrow_derived_mesenchymal_stem_cells	ChIP-Seq_input	0.25420081615448	0.58499950170517	0.627215385437012
GSM669947	brain_substantia_nigra	H3K36me3	0.0825635120272636	0.480986475944519	0.542713165283203
GSM669948	skeletal_muscle	ChIP-Seq_input	0.522837579250336	0.64797580242157	0.638107180595398
GSM669949	rectal_mucosa	H3K9ac	0.126323938369751	0.513156533241272	0.573918163776398
GSM669950	brain_anterior_caudate	H3K9ac	-0.0676970779895782	0.372678637504578	0.437555909156799
GSM669951	bone_marrow_derived_mesenchymal_stem_cells	H3K36me3	0.0607950985431671	0.444293588399887	0.495672196149826
GSM669952	adipose_nuclei	H3K36me3	-0.215860098600388	0.243224009871483	0.335279911756516
GSM669953	brain_substantia_nigra	H3K27me3	0.247826009988785	0.543213844299316	0.595102965831757
GSM669954	HUES48_cell_line	H3K4me1	-0.0751758813858032	0.343543231487274	0.406592845916748
GSM669955	CD34_mobilized_primary_cells	H3K36me3	-0.268703877925873	0.151763930916786	0.226041167974472
GSM669956	lung_fetal	ChIP-Seq_input	0.311954855918884	0.587569534778595	0.628550589084625
GSM669957	bone_marrow_derived_mesenchymal_stem_cells	H3K27me3	0.173955395817757	0.471050679683685	0.526429712772369
GSM669958	bone_marrow_derived_mesenchymal_stem_cells	ChIP-Seq_input	0.247857838869095	0.608439087867737	0.64480048418045
GSM669959	chondrocytes_from_bone_marrow_derived_mesenchymal_stem_cells	H3K27me3	0.0287637151777744	0.271167576313019	0.338882356882095
GSM669960	brain_mid_frontal_lobe	ChIP-Seq_input	0.312034338712692	0.608789086341858	0.645588934421539
GSM669961	CD34_mobilized_primary_cells	ChIP-Seq_input	0.081456184387207	0.493853002786636	0.546401679515839
GSM669962	brain_hippocampus_middle	H3K4me1	-0.135230958461761	0.319636225700378	0.398256450891495
GSM669963	HUES64_cell_line	H3K9ac	-0.0728122517466545	0.362963378429413	0.413083910942078
GSM669964	rectal_smooth_muscle	H3K4me1	0.117353886365891	0.499525129795074	0.552426397800446
GSM669965	brain_mid_frontal_lobe	H3K9me3	0.281967639923096	0.543544113636017	0.596879243850708
GSM669966	HUES64_cell_line	H3K4me1	-0.0067280107177794	0.380424559116364	0.42584216594696
GSM669967	HUES64_cell_line	H3K4me3	-0.24422799050808	0.0259526260197163	0.0868558585643768
GSM669968	adipose_nuclei	H3K9me3	0.295395791530609	0.49554854631424	0.541121125221252
GSM669969	lung_fetal	H3K4me1	-0.0665505826473236	0.32685860991478	0.376995205879211
GSM669970	brain_anterior_caudate	H3K4me1	0.0596779510378838	0.466767370700836	0.522938072681427
GSM669971	brain_hippocampus_middle	ChIP-Seq_input	0.252332419157028	0.581395268440247	0.625514388084412
GSM669972	liver	H3K4me1	-0.16194386780262	0.281582772731781	0.359137982130051
GSM669973	brain_substantia_nigra	H3K9me3	0.321183383464813	0.586254715919495	0.629277408123016
GSM669974	HUES64_cell_line	H3K27me3	-0.35799440741539	0.0151504296809435	0.102623373270035
GSM669975	adipose_nuclei	H3K4me1	-0.365257948637009	0.0743258818984032	0.161190405488014
GSM669976	adipose_nuclei	H3K9me3	0.40644359588623	0.477032721042633	0.502355098724365
GSM669977	brain_substantia_nigra	H3K9ac	-0.023248977959156	0.410604685544968	0.476583510637283
GSM669978	brain_anterior_caudate	ChIP-Seq_input	0.278234034776688	0.596529901027679	0.636630475521088
GSM669979	adipose_nuclei	H3K36me3	-0.202789038419724	0.248908340930939	0.33867159485817
GSM669980	bone_marrow_derived_mesenchymal_stem_cells	H3K4me1	0.268241077661514	0.569132804870605	0.597371101379395
GSM669981	adipose_nuclei	H3K9me3	0.360093891620636	0.498520284891129	0.534110963344574
GSM669982	brain_mid_frontal_lobe	H3K36me3	0.00789382867515087	0.431737571954727	0.502779066562653
GSM669983	bone_marrow_derived_mesenchymal_stem_cells	H3K9ac	-0.000418544135754928	0.395637661218643	0.447430610656738
GSM669984	adipose_nuclei	ChIP-Seq_input	0.197418302297592	0.54917848110199	0.602480888366699
GSM669985	brain_cingulate_gyrus	H3K36me3	-0.0360364764928818	0.398463636636734	0.47204601764679
GSM669986	liver	H3K9me3	0.504875600337982	0.511988997459412	0.513869762420654
GSM669987	bone_marrow_derived_mesenchymal_stem_cells	ChIP-Seq_input	0.176963657140732	0.541138589382172	0.592987954616547
GSM669988	adipose_nuclei	H3K4me3	-0.113196946680546	0.246054485440254	0.333674520254135
GSM669989	bone_marrow_derived_mesenchymal_stem_cells	H3K9me3	0.355431437492371	0.594631671905518	0.627956807613373
GSM669990	chondrocytes_from_bone_marrow_derived_mesenchymal_stem_cells	H3K4me3	-0.211036741733551	0.162338212132454	0.232733249664307
GSM669991	bone_marrow_derived_mesenchymal_stem_cells	H3K4me3	0.0718226879835129	0.449227213859558	0.5012366771698
GSM669992	brain_inferior_temporal_lobe	H3K4me3	0.109096191823483	0.488079100847244	0.550657451152802
GSM669993	lung_fetal	ChIP-Seq_input	0.227822080254555	0.569763362407684	0.617811262607574
GSM669994	brain_anterior_caudate	H3K9me3	0.411777943372726	0.600877821445465	0.631592571735382
GSM669995	CD34_mobilized_primary_cells	H3K9me3	0.0119964368641376	0.34866389632225	0.428068965673447
GSM669996	bone_marrow_derived_mesenchymal_stem_cells	H3K36me3	0.0168004352599382	0.414304435253143	0.469487756490707
GSM669997	adipose_nuclei	H3K36me3	-0.435027986764908	-0.012536371126771	0.0772435814142227
GSM669998	adipose_nuclei	H3K4me3	0.0847237408161163	0.42795205116272	0.502167999744415
GSM669999	bone_marrow_derived_mesenchymal_stem_cells	H3K9ac	0.058144137263298	0.445086985826492	0.50107878446579
GSM670000	chondrocytes_from_bone_marrow_derived_mesenchymal_stem_cells	H3K4me1	-0.252879500389099	0.109294146299362	0.163763985037804
GSM670001	brain_hippocampus_middle	H3K9me3	0.236360728740692	0.541378378868103	0.597979068756104
GSM670002	brain_hippocampus_middle	H3K36me3	-0.0864705741405487	0.359880447387695	0.44119581580162
GSM670003	brain_cingulate_gyrus	ChIP-Seq_input	0.304479151964188	0.606527030467987	0.643559992313385
GSM670004	chondrocytes_from_bone_marrow_derived_mesenchymal_stem_cells	H3K4me3	0.0242397710680962	0.360487848520279	0.416960775852203
GSM670005	brain_inferior_temporal_lobe	H3K9me3	0.258208751678467	0.519539594650269	0.575677931308746
GSM670006	bone_marrow_derived_mesenchymal_stem_cells	ChIP-Seq_input	0.238626569509506	0.576238572597504	0.620150566101074
GSM670007	bone_marrow_derived_mesenchymal_stem_cells	H3K27me3	0.0952094942331314	0.418247669935226	0.481444925069809
GSM670008	liver	ChIP-Seq_input	0.129269644618034	0.505004703998566	0.566522300243378
GSM670009	bone_marrow_derived_mesenchymal_stem_cells	H3K27me3	0.0773967206478119	0.359555929899216	0.40046226978302
GSM670010	brain_inferior_temporal_lobe	ChIP-Seq_input	0.219264358282089	0.560057461261749	0.607425630092621
GSM670011	brain_inferior_temporal_lobe	H3K36me3	-0.114921197295189	0.333857089281082	0.413206815719604
GSM670012	chondrocytes_from_bone_marrow_derived_mesenchymal_stem_cells	H3K36me3	-0.371373772621155	0.051702156662941	0.132651150226593
GSM670013	HUES48_cell_line	H3K9ac	-0.0376835130155087	0.394667416810989	0.45905789732933
GSM670014	adipose_nuclei	H3K36me3	0.479888558387756	0.55747789144516	0.549377858638763
GSM670015	brain_mid_frontal_lobe	H3K4me1	0.0080674747005105	0.433963924646378	0.497594743967056
GSM670016	brain_mid_frontal_lobe	H3K4me3	0.146973296999931	0.515902400016785	0.575837790966034
GSM670017	adipose_nuclei	H3K27me3	0.121970660984516	0.341283082962036	0.408551692962646
GSM670018	bone_marrow_derived_mesenchymal_stem_cells	H3K9me3	0.486351698637009	0.610304534435272	0.615003943443298
GSM670019	bone_marrow_derived_mesenchymal_stem_cells	H3K4me3	0.381582230329514	0.612174928188324	0.631825149059296
GSM670020	adipose_derived_mesenchymal_stem_cells	H3K9ac	0.0010275625390932	0.3770532310009	0.424790352582932
GSM670021	brain_mid_frontal_lobe	H3K9ac	-0.0621295124292374	0.383315950632095	0.457858622074127
GSM670022	brain_hippocampus_middle	H3K4me3	0.0822788178920746	0.47425439953804	0.542659163475037
GSM670023	chondrocytes_from_bone_marrow_derived_mesenchymal_stem_cells	H3K9me3	0.473412364721298	0.519954919815063	0.528770267963409
GSM670024	chondrocytes_from_bone_marrow_derived_mesenchymal_stem_cells	H3K4me1	-0.288816452026367	0.0785230100154877	0.140337437391281
GSM670025	kidney	H3K4me1	-0.0747236087918282	0.377967357635498	0.447966575622559
GSM670026	brain_anterior_caudate	H3K36me3	0.0423009693622589	0.455331921577454	0.520762205123901
GSM670027	adipose_nuclei	H3K9ac	-0.241154566407204	0.221054300665855	0.310587376356125
GSM670028	bone_marrow_derived_mesenchymal_stem_cells	H3K9me3	0.447640001773834	0.605377435684204	0.625723123550415
GSM670029	chondrocytes_from_bone_marrow_derived_mesenchymal_stem_cells	ChIP-Seq_input	0.144137650728226	0.536551296710968	0.584862887859344
GSM670030	chondrocytes_from_bone_marrow_derived_mesenchymal_stem_cells	H3K9ac	-0.161601319909096	0.257109224796295	0.322058647871017
GSM670031	brain_anterior_caudate	H3K4me3	0.163563445210457	0.521681785583496	0.578228533267975
GSM670032	brain_cingulate_gyrus	H3K9ac	-0.142372146248817	0.31808739900589	0.396575570106506
GSM670033	brain_cingulate_gyrus	H3K4me1	-0.0333764478564262	0.399234056472778	0.463817209005356
GSM670034	chondrocytes_from_bone_marrow_derived_mesenchymal_stem_cells	H3K4me3	0.129471331834793	0.414156287908554	0.452607691287994
GSM670035	adipose_nuclei	H3K27me3	0.093698263168335	0.347813308238983	0.421742051839828
GSM670036	brain_inferior_temporal_lobe	H3K4me1	-0.114136546850204	0.334099501371384	0.405423492193222
GSM670037	bone_marrow_derived_mesenchymal_stem_cells	H3K36me3	-0.105613321065903	0.308034032583237	0.363329946994781
GSM670038	brain_substantia_nigra	H3K4me3	0.189315557479858	0.538923919200897	0.592179656028748
GSM670039	HUES48_cell_line	H3K36me3	-0.184512168169022	0.221262753009796	0.299561560153961
GSM670040	chondrocytes_from_bone_marrow_derived_mesenchymal_stem_cells	H3K9me3	0.376202553510666	0.478296220302582	0.505020439624786
GSM670041	adipose_nuclei	H3K4me3	-0.0826321169734001	0.261030524969101	0.358477205038071
GSM670042	brain_substantia_nigra	ChIP-Seq_input	0.273492932319641	0.594613254070282	0.634860455989838
GSM670043	adipose_nuclei	ChIP-Seq_input	0.122861936688423	0.501193463802338	0.565290331840515
GSM670044	chondrocytes_from_bone_marrow_derived_mesenchymal_stem_cells	ChIP-Seq_input	0.239050894975662	0.577660202980042	0.622409284114838
GSM670045	adipose_nuclei	H3K4me1	-0.267082661390305	0.165980517864227	0.251899212598801
GSM693275	breast_vHMEC	H3K36me3	0.0716150179505348	0.402287155389786	0.459039270877838
GSM693276	breast_myoepithelial_cells	H3K9ac	-0.263043791055679	0.17755663394928	0.261219084262848
GSM693277	breast_myoepithelial_cells	H3K4me3	-0.447098910808563	-0.0453174859285355	0.0452557988464832
GSM693278	breast_luminal_epithelial_cells	H3K27me3	0.0799035206437111	0.139972716569901	0.192926481366158
GSM701487	small_intestine_fetal	DNase_hypersensitivity	-0.381463438272476	0.050695862621069	0.124612852931023
GSM701488	CD3_mobilized_primary_cells	DNase_hypersensitivity	-0.343444436788559	0.0773574337363243	0.147681146860123
GSM701489	CD4_mobilized_primary_cells	DNase_hypersensitivity	-0.373307883739471	0.0337035693228245	0.103582091629505
GSM701490	large_intestine_fetal	DNase_hypersensitivity	-0.202376157045364	0.217109009623528	0.287999927997589
GSM701491	CD4_mobilized_primary_cells	DNase_hypersensitivity	-0.319669634103775	0.0900012999773026	0.155474483966827
GSM701492	CD19_primary_cells	DNase_hypersensitivity	-0.397979259490967	-0.0131941447034478	0.0549325086176395
GSM701493	CD19_primary_cells	DNase_hypersensitivity	-0.388235211372375	0.000798887864220887	0.0740043595433235
GSM701494	kidney_renal_cortex_fetal	DNase_hypersensitivity	-0.258146971464157	0.149971172213554	0.204819321632385
GSM701495	large_intestine_fetal	DNase_hypersensitivity	-0.252808660268784	0.161690920591354	0.228891178965569
GSM701496	small_intestine_fetal	DNase_hypersensitivity	-0.212654784321785	0.193240314722061	0.25299134850502
GSM701497	thymus_fetal	DNase_hypersensitivity	-0.183532863855362	0.211918234825134	0.271584153175354
GSM701498	stomach_fetal	DNase_hypersensitivity	-0.385673135519028	0.0538726858794689	0.126311600208282
GSM701499	CD8_primary_cells	DNase_hypersensitivity	-0.338066071271896	0.056051179766655	0.133707493543625
GSM701500	CD20_primary_cells	DNase_hypersensitivity	-0.155620828270912	0.263117551803589	0.330055356025696
GSM701501	kidney_renal_pelvis_fetal	DNase_hypersensitivity	-0.393851906061172	0.0381704606115818	0.10769260674715
GSM701502	kidney_renal_cortex_fetal	DNase_hypersensitivity	-0.406484723091125	0.0132051398977637	0.0826645269989967
GSM701503	CD14_primary_cells	DNase_hypersensitivity	-0.416243255138397	0.0148928789421916	0.106872268021107
GSM701504	small_intestine_fetal	DNase_hypersensitivity	-0.466257840394974	-0.0752700045704842	-0.0014638074208051
GSM701505	muscle_fetal	DNase_hypersensitivity	-0.0511796101927757	0.298487722873688	0.33427506685257
GSM701506	muscle_fetal	DNase_hypersensitivity	-0.0835409238934517	0.281776309013367	0.320514410734177
GSM701507	CD19_primary_cells	DNase_hypersensitivity	-0.342028796672821	0.0474716015160084	0.109958425164223
GSM701508	CD56_primary_cells	DNase_hypersensitivity	-0.247385174036026	0.166487962007523	0.232796192169189
GSM701509	spleen_fetal	DNase_hypersensitivity	-0.25002509355545	0.167112737894058	0.238750949501991
GSM701510	kidney_renal_pelvis_fetal	DNase_hypersensitivity	-0.317804306745529	0.116275630891323	0.18099120259285
GSM701511	kidney_renal_cortex_fetal	DNase_hypersensitivity	-0.433085680007935	-0.0146256126463413	0.0594722852110863
GSM701512	lung_fetal	DNase_hypersensitivity	-0.29389700293541	0.129239648580551	0.190028935670853
GSM701513	thymus_fetal	DNase_hypersensitivity	-0.239879623055458	0.186460867524147	0.254486948251724
GSM701514	large_intestine_fetal	DNase_hypersensitivity	-0.304175317287445	0.121831342577934	0.189855083823204
GSM701515	kidney_fetal	DNase_hypersensitivity	-0.053875882178545	0.326341658830643	0.368329584598541
GSM701516	CD3_primary_cells	DNase_hypersensitivity	-0.39277371764183	-0.00517762638628483	0.0650753378868103
GSM701517	kidney_renal_cortex_fetal	DNase_hypersensitivity	-0.145620122551918	0.263335049152374	0.314422637224197
GSM701518	kidney_renal_pelvis_fetal	DNase_hypersensitivity	-0.318698287010193	0.115690253674984	0.179834455251694
GSM701519	kidney_renal_cortex_fetal	DNase_hypersensitivity	-0.311493933200836	0.102777294814587	0.166080310940742
GSM701520	kidney_renal_pelvis_fetal	DNase_hypersensitivity	-0.312927454710007	0.105887807905674	0.169381722807884
GSM701521	stomach_fetal	DNase_hypersensitivity	-0.309826344251633	0.122828386723995	0.195921286940575
GSM701522	muscle_fetal	DNase_hypersensitivity	-0.263306379318237	0.121815472841263	0.181638032197952
GSM701523	lung_fetal	DNase_hypersensitivity	-0.288823902606964	0.15086355805397	0.22411535680294
GSM701524	lung_fetal	DNase_hypersensitivity	-0.333188027143478	0.0782561078667641	0.146037191152573
GSM701525	CD3_cord_blood_primary_cells	DNase_hypersensitivity	-0.344923138618469	0.0528774298727512	0.134007692337036
GSM701526	CD3_cord_blood_primary_cells	DNase_hypersensitivity	-0.448219329118729	-0.0493999198079109	0.0365865677595139
GSM701527	lung_fetal	DNase_hypersensitivity	-0.353215336799622	0.0714292749762535	0.137319833040237
GSM701528	stomach_fetal	DNase_hypersensitivity	-0.132708817720413	0.269275218248367	0.315557539463043
GSM701529	kidney_renal_cortex_fetal	DNase_hypersensitivity	-0.241292223334312	0.182768672704697	0.240821182727814
GSM701530	small_intestine_fetal	DNase_hypersensitivity	-0.213613510131836	0.18482218682766	0.240998700261116
GSM701531	large_intestine_fetal	DNase_hypersensitivity	-0.259231001138687	0.184662729501724	0.267457693815231
GSM701532	kidney_renal_cortex_fetal	DNase_hypersensitivity	-0.334197491407394	0.10561004281044	0.181115448474884
GSM701533	muscle_fetal	DNase_hypersensitivity	-0.413716524839401	0.00432588206604123	0.0812437385320663
GSM701534	lung_fetal	DNase_hypersensitivity	-0.221229881048203	0.162166893482208	0.216859072446823
GSM701535	muscle_fetal	DNase_hypersensitivity	-0.364664912223816	0.0621045343577862	0.140950009226799
GSM701536	muscle_fetal	DNase_hypersensitivity	-0.408815920352936	0.0128138354048133	0.0923140496015549
GSM701537	thymus_fetal	DNase_hypersensitivity	-0.284246027469635	0.158125072717667	0.247515007853508
GSM701538	stomach_fetal	DNase_hypersensitivity	-0.413838803768158	0.028450271114707	0.110120892524719
GSM701539	CD4_primary_cells	DNase_hypersensitivity	-0.484297871589661	-0.105897314846516	-0.0347523279488087
GSM701540	CD8_primary_cells	DNase_hypersensitivity	-0.464895188808441	-0.0874763354659081	-0.0181850977241993
GSM701541	CD14_primary_cells	DNase_hypersensitivity	-0.329234510660172	0.0912757813930511	0.163995683193207
GSM706046	H1_+BMP4_cell_line	mRNA-Seq	-0.348614066839218	-0.046454232186079	0.00613992102444172
GSM706047	H1_+BMP4_cell_line	mRNA-Seq	-0.401672691106796	-0.0829687714576721	-0.0216177068650723
GSM706048	H1_derived_neuronal_progenitor_cultured_cells	mRNA-Seq	-0.400932371616364	-0.0871720463037491	-0.0270694680511951
GSM706049	H1_derived_neuronal_progenitor_cultured_cells	mRNA-Seq	-0.406857937574387	-0.0949617177248001	-0.0353265702724457
GSM706050	iPS_DF_19.11_cell_line	mRNA-Seq	-0.394264340400696	-0.0809129104018211	-0.0223040767014027
GSM706051	iPS_DF_19.11_cell_line	mRNA-Seq	-0.40178656578064	-0.0813547000288963	-0.0181929785758257
GSM706052	iPS_DF_6.9_cell_line	mRNA-Seq	-0.387045830488205	-0.0656715631484985	-0.00488605769351125
GSM706062	H9_cell_line	H2BK15ac	-0.287144243717194	0.17369619011879	0.278463751077652
GSM706063	H9_cell_line	H2BK15ac	-0.29559999704361	0.145718678832054	0.23573911190033
GSM706064	H9_cell_line	H3K18ac	-0.28590402007103	0.156848281621933	0.249529227614403
GSM706065	iPS_DF_19.11_cell_line	H3K27ac	-0.361350119113922	0.100852183997631	0.188794538378716
GSM706066	H9_cell_line	H3K27me3	-0.224326819181442	0.231318756937981	0.340451061725616
GSM706067	iPS_DF_19.11_cell_line	H3K27me3	-0.0913473516702652	0.354385673999786	0.427344888448715
GSM706068	iPS_DF_6.9_cell_line	H3K27me3	-0.324236482381821	0.134274378418922	0.229277804493904
GSM706070	iPS_DF_6.9_cell_line	H3K36me3	-0.263944864273071	0.210383787751198	0.301059812307358
GSM706071	H9_cell_line	H3K4me1	-0.205095261335373	0.241770103573799	0.346690505743027
GSM706072	iPS_DF_19.11_cell_line	H3K4me1	-0.445453196763992	0.0131610268726945	0.111022047698498
GSM706073	iPS_DF_6.9_cell_line	H3K4me1	-0.227799609303474	0.233781412243843	0.317229032516479
GSM706074	iPS_DF_19.11_cell_line	H3K4me3	-0.33698171377182	0.112248159945011	0.196590691804886
GSM706075	iPS_DF_6.9_cell_line	H3K4me3	-0.377506196498871	0.0792262628674507	0.167597904801369
GSM706076	H9_cell_line	H3K56ac	-0.513299167156219	-0.0736567452549934	0.0416701212525368
GSM706077	H9_cell_line	H3K79me1	-0.498192638158798	-0.0548085607588291	0.0472502969205379
GSM706078	H9_cell_line	H3K79me2	-0.215761601924896	0.23750601708889	0.346395462751389
GSM706079	iPS_DF_19.11_cell_line	H3K9me3	-0.264967083930969	0.166763737797737	0.253973096609116
GSM706080	iPS_DF_6.9_cell_line	H3K9me3	-0.219220548868179	0.162131801247597	0.250258356332779
GSM706081	H9_cell_line	ChIP-Seq_input	0.243919119238853	0.57257753610611	0.624426603317261
GSM706082	iPS_DF_19.11_cell_line	ChIP-Seq_input	0.371821522712708	0.631211459636688	0.638906717300415
GSM706083	iPS_DF_6.9_cell_line	ChIP-Seq_input	-0.405189484357834	0.0490840040147305	0.139458701014519
GSM706843	CD34_mobilized_primary_cells	H3K36me3	-0.332506239414215	0.0145145542919636	0.0776982679963112
GSM706844	CD34_mobilized_primary_cells	H3K27me3	-0.154214113950729	0.0943607985973358	0.185612708330154
GSM706845	CD34_mobilized_primary_cells	H3K4me1	-0.289955019950867	0.0975016728043556	0.16772423684597
GSM706846	CD34_mobilized_primary_cells	ChIP-Seq_input	0.238556280732155	0.584094226360321	0.634505212306976
GSM706847	CD34_mobilized_primary_cells	ChIP-Seq_input	0.238761737942696	0.578185200691223	0.628376722335815
GSM706848	heart_fetal	H3K4me1	-0.193255037069321	0.234030514955521	0.290679693222046
GSM706849	heart_fetal	H3K9ac	-0.289874762296677	0.145141124725342	0.205443367362022
GSM706850	brain_fetal	H3K4me1	-0.198955178260803	0.208518922328949	0.266306936740875
GSM706851	brain_fetal	ChIP-Seq_input	0.349001854658127	0.595359444618225	0.618568122386932
GSM706852	lung_fetal	H3K27me3	0.0375068783760071	0.287541180849075	0.357668370008469
GSM706853	lung_fetal	H3K4me1	-0.184751495718956	0.218882277607918	0.274627923965454
GSM706854	lung_fetal	H3K9ac	-0.179788038134575	0.271198183298111	0.3450807929039
GSM706855	lung_fetal	ChIP-Seq_input	0.189923524856567	0.523302733898163	0.572361886501312
GSM706856	heart_fetal	ChIP-Seq_input	0.269752025604248	0.54954069852829	0.560742855072021
GSM706999	brain_fetal	H3K4me3	-0.0243631042540073	0.396645247936249	0.449420094490051
GSM707000	brain_fetal	H3K9me3	0.440942943096161	0.565258741378784	0.576982617378235
GSM707001	brain_fetal	H3K27me3	-0.403742849826813	-0.0167107563465834	0.0820209830999374
GSM707002	brain_fetal	H3K36me3	-0.278174966573715	0.161613985896111	0.231251612305641
GSM707003	neurosphere_cultured_cells_cortex_derived	H3K4me1	-0.052590012550354	0.38782125711441	0.454349160194397
GSM707004	neurosphere_cultured_cells_cortex_derived	H3K4me3	-0.189267694950104	0.243355944752693	0.322012573480606
GSM707005	neurosphere_cultured_cells_cortex_derived	H3K9me3	0.179279953241348	0.339666843414307	0.400195240974426
GSM707006	neurosphere_cultured_cells_cortex_derived	H3K27me3	0.124379619956017	0.419677197933197	0.494028627872467
GSM707007	neurosphere_cultured_cells_cortex_derived	H3K36me3	-0.073609359562397	0.356839746236801	0.429181605577469
GSM707008	neurosphere_cultured_cells_ganglionic_eminence_derived	H3K4me1	-0.0255873426795006	0.415273010730743	0.48492619395256
GSM707009	neurosphere_cultured_cells_ganglionic_eminence_derived	H3K4me3	-0.414281249046326	0.00409346213564277	0.086536131799221
GSM707010	neurosphere_cultured_cells_ganglionic_eminence_derived	H3K9me3	0.257655799388885	0.448391497135162	0.50174468755722
GSM707011	neurosphere_cultured_cells_ganglionic_eminence_derived	H3K27me3	0.189093053340912	0.492321699857712	0.558686316013336
GSM707012	neurosphere_cultured_cells_ganglionic_eminence_derived	H3K36me3	-0.0429472476243973	0.384154111146927	0.455665171146393
GSM707013	neurosphere_cultured_cells_cortex_derived	ChIP-Seq_input	0.432826220989227	0.65207713842392	0.668958842754364
GSM707014	neurosphere_cultured_cells_ganglionic_eminence_derived	ChIP-Seq_input	0.38293245434761	0.635504901409149	0.661792576313019
GSM707015	brain_fetal	MRE-Seq	-0.519842028617859	-0.222414240241051	-0.166767373681068
GSM707016	penis_foreskin_melanocyte_primary_cells	MRE-Seq	-0.462493181228638	-0.214642852544785	-0.164732977747917
GSM707017	penis_foreskin_fibroblast_primary_cells	MRE-Seq	-0.490544766187668	-0.215488135814667	-0.162205129861832
GSM707018	penis_foreskin_keratinocyte_primary_cells	MRE-Seq	-0.504913330078125	-0.221311822533607	-0.167498871684074
GSM707019	brain_fetal	MeDIP-Seq	-0.370976448059082	0.0921604633331299	0.192552879452705
GSM707020	penis_foreskin_melanocyte_primary_cells	MeDIP-Seq	-0.496300727128983	-0.0568018816411495	0.0419494025409222
GSM707021	penis_foreskin_fibroblast_primary_cells	MeDIP-Seq	-0.490679800510406	-0.0518086552619934	0.0485054031014442
GSM707022	penis_foreskin_keratinocyte_primary_cells	MeDIP-Seq	-0.479785442352295	-0.0406823679804802	0.0608054734766483
GSM707023	brain_fetal	MeDIP-Seq	-0.273165762424469	0.209477648139	0.309147715568542
GSM723021	brain_fetal	Digital_genomic_footprinting	-0.024231256917119	0.388333857059479	0.431597083806992
GSM723022	CD34_mobilized_primary_cells	Digital_genomic_footprinting	-0.19973449409008	0.25252890586853	0.33573642373085
GSM723023	heart_fetal	Digital_genomic_footprinting	0.0171168576925993	0.429012924432755	0.473280668258667
GSM723024	IMR90_cell_line	Digital_genomic_footprinting	0.00748941861093044	0.420923203229904	0.491645872592926
GSM723025	lung_fetal	Digital_genomic_footprinting	-0.0642696693539619	0.351427048444748	0.403791904449463
GSM751270	neurosphere_cultured_cells_cortex_derived	mRNA-Seq	-0.360536575317383	-0.0676533430814743	-0.0204020868986845
GSM751271	neurosphere_cultured_cells_ganglionic_eminence_derived	mRNA-Seq	-0.350532740354538	-0.0493357852101326	-0.00110693951137364
GSM751272	neurosphere_cultured_cells_cortex_derived	mRNA-Seq	-0.367815107107162	-0.066058911383152	-0.0171046704053879
GSM751273	neurosphere_cultured_cells_ganglionic_eminence_derived	mRNA-Seq	-0.362091690301895	-0.0564233958721161	-0.00663019251078367
GSM751274	brain_fetal	mRNA-Seq	-0.349191606044769	-0.0394126325845718	0.00550109753385186
GSM751275	brain_fetal	mRNA-Seq	-0.409499138593674	-0.0951938927173615	-0.0402249172329903
GSM751276	penis_foreskin_melanocyte_primary_cells	mRNA-Seq	-0.373329371213913	-0.0846839621663094	-0.0361267626285553
GSM751277	penis_foreskin_fibroblast_primary_cells	mRNA-Seq	-0.384575128555298	-0.0836246237158775	-0.0309767536818981
GSM751278	penis_foreskin_keratinocyte_primary_cells	mRNA-Seq	-0.441656768321991	-0.135051146149635	-0.0742580369114876
GSM751279	neurosphere_cultured_cells_cortex_derived	mRNA-Seq	-0.395630300045013	-0.0914043709635735	-0.0383213423192501
GSM751280	neurosphere_cultured_cells_cortex_derived	smRNA-Seq	-0.177261501550674	-0.0719258636236191	-0.0456438139081001
GSM751281	neurosphere_cultured_cells_ganglionic_eminence_derived	smRNA-Seq	-0.185576587915421	-0.0671934932470322	-0.0396318472921848
GSM751282	neurosphere_cultured_cells_cortex_derived	smRNA-Seq	-0.153929218649864	-0.0611477233469486	-0.0368168652057648
GSM751283	brain_fetal	smRNA-Seq	-0.415256440639496	-0.153576821088791	-0.0980285778641701
GSM751284	brain_fetal	smRNA-Seq	-0.35568830370903	-0.134976223111153	-0.08587446808815
GSM751285	brain_fetal	smRNA-Seq	-0.157970920205116	-0.0347152762115002	-0.00376828503794968
GSM751286	brain_fetal	smRNA-Seq	-0.176393389701843	-0.0428872965276241	-0.00981774553656578
GSM751287	neurosphere_cultured_cells_ganglionic_eminence_derived	smRNA-Seq	-0.222447797656059	-0.0821768343448639	-0.0521242693066597
GSM751288	neurosphere_cultured_cells_cortex_derived	smRNA-Seq	-0.203530013561249	-0.0866184085607529	-0.058622732758522
GSM752962	H9_cell_line	H2BK120ac	-0.350426971912384	0.0955810844898224	0.190674021840096
GSM752963	H9_cell_line	H2BK20ac	-0.338597297668457	0.105882793664932	0.201993003487587
GSM752964	H9_cell_line	H3K14ac	-0.166957393288612	0.258355557918549	0.341644406318665
GSM752965	iPS_DF_19.11_cell_line	H3K27ac	-0.237404316663742	0.236509546637535	0.32754722237587
GSM752966	iPS_DF_19.11_cell_line	H3K27ac	-0.0979442968964577	0.368123084306717	0.454874575138092
